,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
7,4687,Binance USD,BUSD,binance-usd,3812,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18158120131.439255,18158120131.439255,,8,,,2022-06-07T18:38:00.000Z,0.9993439643532757,5130432347.594038,14.0245,-0.16391214,-0.02721146,0.01392813,-0.16936458,-0.14051022,0.04358525,18146207757.355526,1.4696,18146207757.36,2022-06-07T18:38:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-07 19:38:48.029184
8,5426,Solana,SOL,solana,326,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,340434806.83570826,511616946.142289,,9,,,2022-06-07T18:37:00.000Z,39.79810837322425,1785048124.8269777,-3.7993,1.8580902,-4.98714716,-13.54797197,-47.6395402,-64.93014078,-54.44125057,13548661336.465181,1.099,20361386668.15,2022-06-07T18:37:00.000Z,,,,,,2022-06-07 19:38:48.029184
9,74,Dogecoin,DOGE,dogecoin,482,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-07T18:38:00.000Z,0.08046848365473411,432924860.22707134,-11.9825,0.55191644,-2.00705488,-6.83708895,-35.80753013,-44.4156963,-33.91484954,10675815228.52711,0.8646,10675815228.53,2022-06-07T18:38:00.000Z,,,,,,2022-06-07 19:38:48.029184
10,6636,Polkadot,DOT,polkadot-new,350,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,8356129057.337567,2022-06-07T18:38:00.000Z,9.234620561432395,386732585.902741,-3.9399,1.26359478,-2.82233295,-10.81192423,-31.09202015,-53.44901574,-47.94433799,9119920247.948017,0.7386,10188588922.33,2022-06-07T18:38:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-07 19:38:48.029184
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,445,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273401.60490986,273401.60490986,,12,,,2022-06-07T18:37:00.000Z,30161.031893636147,292309917.43301034,2.3064,0.90316283,-3.54222023,-5.67628978,-12.4213568,-29.48318509,-28.26003489,8246074525.457597,0.6678,8246074525.46,2022-06-07T18:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-07 19:38:48.029184
12,1958,TRON,TRX,tron,615,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92796456495.2187,92796456747.89346,,13,71659659264.0,5852148886.88506,2022-06-07T18:37:00.000Z,0.08166587654743471,812200353.5278199,5.4962,0.43931136,-0.64085588,1.14379836,-6.10424614,28.82453354,34.21694527,7578303960.177926,0.6111,7578303980.81,2022-06-07T18:37:00.000Z,,,,,,2022-06-07 19:38:48.029184
13,5805,Avalanche,AVAX,avalanche,265,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,280921675.11267924,404229626.49901325,,14,,,2022-06-07T18:37:00.000Z,24.677009331122505,788236728.7005489,2.0008,1.8217388,-3.98771733,-6.95792933,-52.8502489,-71.40981105,-68.14709472,6932306798.07015,0.559,17767446718.41,2022-06-07T18:37:00.000Z,1839.0,BNB,BNB,bnb,0x1ce0c2827e2ef14d5c4f29a091d735a204794041,2022-06-07 19:38:48.029184
14,4943,Dai,DAI,multi-collateral-dai,990,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6888810728.673691,6888810728.673691,,15,,,2022-06-07T18:38:00.000Z,1.0007919459904941,317504729.2122576,30.7126,0.04766137,0.07775678,0.08895858,0.0925436,0.14422025,0.08664011,6894266294.709537,0.5583,6894266294.71,2022-06-07T18:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-07 19:38:48.029184
0,1,Bitcoin,BTC,bitcoin,9524,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19060981.0,19060981.0,,1,,,2022-06-07T18:39:00.000Z,30187.537826319243,30934286912.387928,0.5009,0.93803852,-3.56830031,-5.65566364,-12.49411632,-29.34892023,-28.24020692,575404084944.2524,46.3942,633938294352.7,2022-06-07T18:39:00.000Z,,,,,,2022-06-07 19:39:18.491254
1,1027,Ethereum,ETH,ethereum,5742,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121085951.4365,121085951.4365,,2,,,2022-06-07T18:38:00.000Z,1804.336373570398,19206926150.943954,18.8392,1.379591,-2.91102144,-7.84548107,-29.54261852,-44.25361275,-33.69213685,218479786505.25574,17.6941,218479786505.26,2022-06-07T18:38:00.000Z,,,,,,2022-06-07 19:39:18.491254
2,825,Tether,USDT,tether,34391,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72420549552.79755,79713622660.21223,,3,,,2022-06-07T18:38:00.000Z,0.9992935063810233,52175215046.865,4.4979,0.00399959,-0.00506053,-0.00455696,-0.0507273,-0.10025398,-0.10427835,72369384896.65572,5.8361,79657305494.46,2022-06-07T18:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-07 19:39:18.491254
3,3408,USD Coin,USDC,usd-coin,4309,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53761044080.00775,53761044080.00775,,4,,,2022-06-07T18:38:00.000Z,1.000385187408846,4905115113.692305,7.426,0.02322034,0.05242452,0.01976749,0.00188281,0.06844269,0.06260863,53781752157.27379,4.3372,53781752157.27,2022-06-07T18:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-07 19:39:18.491254
4,1839,BNB,BNB,bnb,941,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-07T18:38:00.000Z,287.1054359291241,1720825008.4732025,44.373,1.20501774,-4.74983736,-10.67858365,-19.80363284,-32.51778334,-27.12475333,46877706978.33469,3.7803,47405919359.0,2022-06-07T18:38:00.000Z,,,,,,2022-06-07 19:39:18.491254
5,2010,Cardano,ADA,cardano,453,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,6,,,2022-06-07T18:38:00.000Z,0.6228227354512609,1302131475.3198953,-0.6857,1.4552471,4.05375276,2.4910049,-17.24987989,-40.84694901,-26.23472554,21013434031.650623,1.6946,28027023095.31,2022-06-07T18:38:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-07 19:39:18.491254
6,52,XRP,XRP,xrp,734,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,2022-06-07T18:38:00.000Z,0.40086814245580366,1311470811.2328908,11.7157,1.27829499,0.86617631,-3.86812846,-29.98724144,-47.0883752,-47.4455628,19379209177.39433,1.5628,40086814245.58,2022-06-07T18:38:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-07 19:39:18.491254
7,4687,Binance USD,BUSD,binance-usd,3812,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18158120131.439255,18158120131.439255,,8,,,2022-06-07T18:38:00.000Z,0.9993439643532757,5130432347.594038,14.0245,-0.16391214,-0.02721146,0.01392813,-0.16936458,-0.14051022,0.04358525,18146207757.355526,1.4696,18146207757.36,2022-06-07T18:38:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-07 19:39:18.491254
8,5426,Solana,SOL,solana,326,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,340434806.83570826,511616946.142289,,9,,,2022-06-07T18:38:00.000Z,39.787356929720225,1785298596.759113,-3.7909,1.84396127,-4.99884361,-13.55890369,-47.68480402,-64.90696182,-54.44761673,13545001170.872683,1.0923,20355886047.46,2022-06-07T18:38:00.000Z,,,,,,2022-06-07 19:39:18.491254
9,74,Dogecoin,DOGE,dogecoin,482,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-07T18:38:00.000Z,0.08046848365473411,432924860.22707134,-11.9825,0.55191644,-2.00705488,-6.83708895,-35.80753013,-44.4156963,-33.91484954,10675815228.52711,0.8646,10675815228.53,2022-06-07T18:38:00.000Z,,,,,,2022-06-07 19:39:18.491254
10,6636,Polkadot,DOT,polkadot-new,350,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,8356129057.337567,2022-06-07T18:38:00.000Z,9.234620561432395,386732585.902741,-3.9399,1.26359478,-2.82233295,-10.81192423,-31.09202015,-53.44901574,-47.94433799,9119920247.948017,0.7386,10188588922.33,2022-06-07T18:38:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-07 19:39:18.491254
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,445,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273401.60490986,273401.60490986,,12,,,2022-06-07T18:38:00.000Z,30157.48041936655,293240345.2348126,2.6376,0.89284356,-3.55670831,-5.69957805,-12.44103424,-29.48180135,-28.26667822,8245103546.692493,0.6678,8245103546.69,2022-06-07T18:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-07 19:39:18.491254
12,1958,TRON,TRX,tron,615,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92796456495.2187,92796456747.89346,,13,71659659264.0,5851898488.957415,2022-06-07T18:38:00.000Z,0.08166238228120155,812073184.4457178,5.4625,0.44691594,-0.64004921,1.15186229,-6.15440102,28.87227502,34.22136156,7577979704.653439,0.6111,7577979725.29,2022-06-07T18:38:00.000Z,,,,,,2022-06-07 19:39:18.491254
13,5805,Avalanche,AVAX,avalanche,265,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,280921675.11267924,404229626.49901325,,14,,,2022-06-07T18:38:00.000Z,24.67665321518076,788258506.8932875,1.9987,1.85337161,-3.96411908,-6.9575044,-52.90060505,-71.38110894,-68.15138348,6932206757.383262,0.559,17767190314.93,2022-06-07T18:38:00.000Z,1839.0,BNB,BNB,bnb,0x1ce0c2827e2ef14d5c4f29a091d735a204794041,2022-06-07 19:39:18.491254
14,4943,Dai,DAI,multi-collateral-dai,990,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6888810728.673691,6888810728.673691,,15,,,2022-06-07T18:38:00.000Z,1.0007919459904941,317504729.2122576,30.7126,0.04766137,0.07775678,0.08895858,0.0925436,0.14422025,0.08664011,6894266294.709537,0.5583,6894266294.71,2022-06-07T18:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-07 19:39:18.491254
0,1,Bitcoin,BTC,bitcoin,9524,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19060981.0,19060981.0,,1,,,2022-06-07T19:07:00.000Z,30229.476883421357,30928462345.75675,-0.2844,0.99350643,-3.4560417,-4.58242677,-12.44845229,-29.79485506,-28.07807658,576203484514.8337,46.4496,634819014551.85,2022-06-07T19:07:00.000Z,,,,,,2022-06-07 20:07:48.357596
1,1027,Ethereum,ETH,ethereum,5742,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121085951.4365,121085951.4365,,2,,,2022-06-07T19:06:00.000Z,1807.9480040833892,19275239163.147972,18.2766,1.52754183,-2.79590267,-6.60078591,-29.40999428,-44.59019124,-33.29425401,218917104222.15836,17.6476,218917104222.16,2022-06-07T19:06:00.000Z,,,,,,2022-06-07 20:07:48.357596
2,825,Tether,USDT,tether,34391,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72420549552.79755,79713622660.21223,,3,,,2022-06-07T19:06:00.000Z,0.9993272869745202,52202716402.79646,3.9589,0.00501979,-0.0049381,-0.00373133,-0.04841667,-0.10553675,-0.09214941,72371831305.80098,5.8358,79659998267.94,2022-06-07T19:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-07 20:07:48.357596
3,3408,USD Coin,USDC,usd-coin,4309,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53761044080.00775,53761044080.00775,,4,,,2022-06-07T19:06:00.000Z,1.0003274250466119,4896021895.861819,6.5623,0.02269207,0.02698726,0.03166632,0.00333503,0.03343721,0.04685953,53778646792.37155,4.3365,53778646792.37,2022-06-07T19:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-07 20:07:48.357596
4,1839,BNB,BNB,bnb,941,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-07T19:06:00.000Z,287.76668944259745,1733070860.8843224,45.3748,1.44695827,-4.40309079,-9.91255048,-19.62969265,-32.97779066,-26.99461828,46985674451.47807,3.7853,47515103396.69,2022-06-07T19:06:00.000Z,,,,,,2022-06-07 20:07:48.357596
5,2010,Cardano,ADA,cardano,453,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,6,,,2022-06-07T19:06:00.000Z,0.6224521997923184,1301247600.2103577,-1.262,1.55905192,3.87098084,3.61776832,-17.24842144,-41.243409,-26.12961269,21000932518.487457,1.6934,28010348990.65,2022-06-07T19:06:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-07 20:07:48.357596
6,52,XRP,XRP,xrp,734,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,2022-06-07T19:07:00.000Z,0.4054065463705862,1340171025.4008684,13.4279,2.06045223,2.03546902,-1.97338043,-29.14839354,-46.81906577,-46.77853454,19598609697.119522,1.5789,40540654637.06,2022-06-07T19:07:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-07 20:07:48.357596
7,4687,Binance USD,BUSD,binance-usd,3812,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18158120131.439255,18158120131.439255,,8,,,2022-06-07T19:07:00.000Z,1.0005862115766064,5151074837.946394,13.8942,0.13287048,0.10305616,-0.0271799,-0.05586565,0.16134077,0.12520681,18168764631.669716,1.4646,18168764631.67,2022-06-07T19:07:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-07 20:07:48.357596
8,5426,Solana,SOL,solana,326,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,340434806.83570826,511616946.142289,,9,,,2022-06-07T19:06:00.000Z,39.600354826580265,1778528023.4491014,-4.893,1.28522982,-5.28279149,-12.86845051,-48.07519789,-65.47986645,-54.48053407,13481339146.01236,1.0871,20260212602.53,2022-06-07T19:06:00.000Z,,,,,,2022-06-07 20:07:48.357596
9,74,Dogecoin,DOGE,dogecoin,482,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-07T19:07:00.000Z,0.08074252191157356,430439269.2197081,-12.3654,0.90931236,-1.4649573,-5.99278419,-35.71402662,-44.90326821,-33.64972425,10712172093.50941,0.8635,10712172093.51,2022-06-07T19:07:00.000Z,,,,,,2022-06-07 20:07:48.357596
